t_sec,q_nom_waist_roll_joint,q_nom_waist_pitch_joint,q_nom_left_shoulder_pitch_joint,q_nom_left_shoulder_roll_joint,q_nom_left_elbow_joint,q_nom_right_shoulder_pitch_joint,q_nom_right_shoulder_roll_joint,q_nom_right_elbow_joint,q_cbf_waist_roll_joint,q_cbf_waist_pitch_joint,q_cbf_left_shoulder_pitch_joint,q_cbf_left_shoulder_roll_joint,q_cbf_left_elbow_joint,q_cbf_right_shoulder_pitch_joint,q_cbf_right_shoulder_roll_joint,q_cbf_right_elbow_joint,correction_norm,hr_unsafe_clearance__left_arm__right_upper_arm,hr_safe_clearance__left_arm__right_upper_arm,hr_unsafe_clearance__left_arm__right_forearm_hand,hr_safe_clearance__left_arm__right_forearm_hand,hr_unsafe_clearance__left_upper_arm__right_upper_arm,hr_safe_clearance__left_upper_arm__right_upper_arm,hr_unsafe_clearance__left_upper_arm__right_forearm_hand,hr_safe_clearance__left_upper_arm__right_forearm_hand,hr_unsafe_clearance__torso__right_upper_arm,hr_safe_clearance__torso__right_upper_arm,hr_unsafe_clearance__torso__right_forearm_hand,hr_safe_clearance__torso__right_forearm_hand,hr_unsafe_clearance__left_arm__torso,hr_safe_clearance__left_arm__torso,hr_unsafe_clearance__left_upper_arm__torso,hr_safe_clearance__left_upper_arm__torso,hr_unsafe_clearance__left_arm__right_thigh,hr_safe_clearance__left_arm__right_thigh,hr_unsafe_clearance__torso__torso,hr_safe_clearance__torso__torso,hr_unsafe_global_min_clearance,hr_safe_global_min_clearance,hr_unsafe_global_min_pair,hr_safe_global_min_pair
10.00574418800003,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,3.7553251520314365e-50,1.6786913816645369e-49,-6.820348583612339e-50,-1.942514576366617e-49,1.5708,-1.3942790231337617e-50,1.073412967591905e-49,1.5708,2.89296031621662e-49,0.4214563825147624,0.4214563825147624,0.276472891936215,0.276472891936215,0.3570272804133774,0.3570272804133774,0.300294523065609,0.300294523065609,0.45348722071864134,0.45348722071864134,0.3877841065102414,0.3877841065102414,0.43130587585989494,0.43130587585989494,0.4300144836981968,0.4300144836981968,0.37208368362308825,0.37208368362308825,0.5361959087331993,0.5361959087331993,0.276472891936215,0.276472891936215,left_arm__right_forearm_hand,left_arm__right_forearm_hand
10.02574418800003,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,3.113749867046303e-50,1.3918968011710457e-49,-5.655132015384692e-50,-1.610647349837372e-49,1.5708,-1.1560746266031605e-50,8.90026655432763e-50,1.5708,2.398715007438675e-49,0.42129682764069615,0.42129682764069615,0.27649221877956726,0.27649221877956726,0.35686193350374407,0.35686193350374407,0.300303645656949,0.300303645656949,0.45335105800709796,0.45335105800709796,0.387787276133024,0.387787276133024,0.43156441434549403,0.43156441434549403,0.4302703423109771,0.4302703423109771,0.37206548337483986,0.37206548337483986,0.5364509311703275,0.5364509311703275,0.27649221877956726,0.27649221877956726,left_arm__right_forearm_hand,left_arm__right_forearm_hand
10.045744188000029,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.4721745820611695e-50,1.1051022206775542e-49,-4.489915447157046e-50,-1.278780123308127e-49,1.5708,-9.178702300725593e-51,7.066403432736211e-50,1.5708,1.9044696986607306e-49,0.42116988989878273,0.42116988989878273,0.2766320092306105,0.2766320092306105,0.3566505259229855,0.3566505259229855,0.3004063157640604,0.3004063157640604,0.4531189272975359,0.4531189272975359,0.38792295107979713,0.38792295107979713,0.431793362745534,0.431793362745534,0.4304971932511576,0.4304971932511576,0.3720746001731556,0.3720746001731556,0.5366769754263361,0.5366769754263361,0.2766320092306105,0.2766320092306105,left_arm__right_forearm_hand,left_arm__right_forearm_hand
10.065744188000028,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,1.8305992970760363e-50,8.183076401840629e-50,-3.3246988789293984e-50,-9.469128967788823e-50,1.5708,-6.79665833541958e-51,5.232540311144792e-50,1.5708,1.410224389882786e-49,0.42105768886008493,0.42105768886008493,0.27681996002545745,0.27681996002545745,0.3564220866616954,0.3564220866616954,0.3005457580113458,0.3005457580113458,0.45284929539333374,0.45284929539333374,0.38811183392031334,0.38811183392031334,0.4320092790118481,0.4320092790118481,0.4307112604964504,0.4307112604964504,0.37209469584709415,0.37209469584709415,0.5368902506926617,0.5368902506926617,0.27681996002545745,0.27681996002545745,left_arm__right_forearm_hand,left_arm__right_forearm_hand
10.085744188000028,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,1.4809937739433695e-50,6.620282888880352e-50,-2.689752119863521e-50,-7.660726773118365e-50,1.5708,-5.498641179669704e-51,4.233236424317964e-50,1.5708,1.140901531326625e-49,0.42116585799185285,0.42116585799185285,0.27674668519415696,0.27674668519415696,0.3565460271723176,0.3565460271723176,0.30050546746408074,0.30050546746408074,0.45297382517543117,0.45297382517543117,0.3880423376695731,0.3880423376695731,0.43207482016220383,0.43207482016220383,0.4307764983716112,0.4307764983716112,0.3720897516958886,0.3720897516958886,0.5369551819045236,0.5369551819045236,0.27674668519415696,0.27674668519415696,left_arm__right_forearm_hand,left_arm__right_forearm_hand
10.105744188000028,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,1.1983462629602327e-50,5.356802573521623e-50,-2.1764132016202963e-50,-6.198677848376175e-50,1.5708,-4.449226070324045e-51,3.425323683705471e-50,1.5708,9.231605902234852e-50,0.4212740365961006,0.4212740365961006,0.2766734190708759,0.2766734190708759,0.3566699708259231,0.3566699708259231,0.3004651130993479,0.3004651130993479,0.45309835717884916,0.45309835717884916,0.3879728490758,0.3879728490758,0.4321403619358973,0.4321403619358973,0.43084173680561094,0.43084173680561094,0.3720847611655887,0.3720847611655887,0.5370201136256454,0.5370201136256454,0.2766734190708759,0.2766734190708759,left_arm__right_forearm_hand,left_arm__right_forearm_hand
10.125744188000027,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,9.156987519770957e-51,4.0933222581628937e-50,-1.6630742833770714e-50,-4.736628923633982e-50,1.5708,-3.399810960978386e-51,2.617410943092978e-50,1.5708,7.0541964912034545e-50,0.42138222466720204,0.42138222466720204,0.27660016166050183,0.27660016166050183,0.3567939176200865,0.3567939176200865,0.3004246950385721,0.3004246950385721,0.45322289140223415,0.45322289140223415,0.38790336814196136,0.38790336814196136,0.4322059043327388,0.4322059043327388,0.4309069757982806,0.4309069757982806,0.37207972418662966,0.37207972418662966,0.5370850458559011,0.5370850458559011,0.27660016166050183,0.27660016166050183,left_arm__right_forearm_hand,left_arm__right_forearm_hand
10.145744188000027,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,6.615770955401276e-51,2.957357149191462e-50,-1.2015434679675118e-50,-3.422135499456826e-50,1.5708,-2.456306788770015e-51,1.8910358082586003e-50,1.5708,5.096539463380718e-50,0.4214847329679858,0.4214847329679858,0.27675800171887643,0.27675800171887643,0.35683930194969304,0.35683930194969304,0.300572583150278,0.300572583150278,0.45321816546189353,0.45321816546189353,0.38809177633126835,0.38809177633126835,0.4324087189593164,0.4324087189593164,0.43110958715565,0.43110958715565,0.3721207397104322,0.3721207397104322,0.5372865556164218,0.5372865556164218,0.27675800171887643,0.27675800171887643,left_arm__right_forearm_hand,left_arm__right_forearm_hand
10.165744188000026,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,5.36055230245576e-51,2.3962540091173295e-50,-9.735730948265957e-51,-2.772849370783001e-50,1.5708,-1.990268571998979e-51,1.5322471748679325e-50,1.5708,4.1295665371663476e-50,0.4217219338323815,0.4217219338323815,0.2767227577885847,0.2767227577885847,0.3571178917832241,0.3571178917832241,0.30057900345850985,0.30057900345850985,0.4534928392198033,0.4534928392198033,0.38807746231071927,0.38807746231071927,0.4324406350194218,0.4324406350194218,0.4311554211876621,0.4311554211876621,0.37217624822956125,0.37217624822956125,0.5373319881498273,0.5373319881498273,0.2767227577885847,0.2767227577885847,left_arm__right_forearm_hand,left_arm__right_forearm_hand
10.185744188000026,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,4.105333649510243e-51,1.8351508690431974e-50,-7.456027216856795e-51,-2.1235632421091756e-50,1.5708,-1.5242303552279426e-51,1.1734585414772648e-50,1.5708,3.162593610951978e-50,0.42224533685604765,0.42224533685604765,0.2764796998267154,0.2764796998267154,0.3578992925814934,0.3578992925814934,0.30050887045663177,0.30050887045663177,0.45433720036429304,0.45433720036429304,0.38788944525373925,0.38788944525373925,0.43249553051207595,0.43249553051207595,0.43120905778864965,0.43120905778864965,0.37218333138989607,0.37218333138989607,0.5373849868832502,0.5373849868832502,0.2764796998267154,0.2764796998267154,left_arm__right_forearm_hand,left_arm__right_forearm_hand
