t_sec,unsafe_waist_roll_joint,unsafe_waist_pitch_joint,unsafe_left_shoulder_pitch_joint,unsafe_left_shoulder_roll_joint,unsafe_left_elbow_joint,unsafe_right_shoulder_pitch_joint,unsafe_right_shoulder_roll_joint,unsafe_right_elbow_joint,safe_waist_roll_joint,safe_waist_pitch_joint,safe_left_shoulder_pitch_joint,safe_left_shoulder_roll_joint,safe_left_elbow_joint,safe_right_shoulder_pitch_joint,safe_right_shoulder_roll_joint,safe_right_elbow_joint,unsafe_rep1_h,unsafe_rep2_h,unsafe_global_min_h,unsafe_global_min_pair,safe_rep1_h,safe_rep2_h,safe_global_min_h,safe_global_min_pair
0.16955208778381348,0.5070747265617115,0.52,-0.14487647928777178,0.06341522516648045,1.4366967979475476,-1.9584955898631062,-1.3118647640155991,1.3996085263755327,0.058273021540538046,0.0693074054703849,-0.013109744195485943,0.023638079769021464,1.5632946535549002,-0.1989970906980048,-0.1965946478216039,1.6133062311446806,0.0844541511873962,0.21576186456378316,0.07243571786522505,left_arm__right_upper_arm,0.0909018069160047,0.19169496347227916,0.08090180527687697,left_arm__right_upper_arm
0.1951453685760498,0.5070747265617115,0.52,-0.14487647928777178,0.06341522516648045,1.4366967979475476,-1.9584955898631062,-1.3118647640155991,1.3996085263755327,0.058273021540538046,0.0693074054703849,-0.013109744195485943,0.023638079769021464,1.5632946535549002,-0.1989970906980048,-0.1965946478216039,1.6133062311446806,0.0844541511873962,0.21576186456378316,0.07243571786522505,left_arm__right_upper_arm,0.0909018069160047,0.19169496347227916,0.08090180527687697,left_arm__right_upper_arm
0.19907760620117188,0.5070747265617115,0.52,-0.14487647928777175,0.06341522516648045,1.4366967979475473,-1.958495589863106,-1.311864764015599,1.3996085263755327,0.058273021540538046,0.0693074054703849,-0.013109744195485943,0.023638079769021464,1.5632946535549002,-0.1989970906980048,-0.1965946478216039,1.6133062311446806,0.08445415118739615,0.21576186456378316,0.072435717865225,left_arm__right_upper_arm,0.0909018069160047,0.19169496347227916,0.08090180527687697,left_arm__right_upper_arm
0.21474742889404297,0.5091088970359254,0.52,-0.14242854910064978,0.06361406526466844,1.4303000090457874,-1.9603879734107095,-1.3136959989961128,1.4100295240160392,0.058273021540538046,0.0693074054703849,-0.013109744195485943,0.023638079769021464,1.5632946535549002,-0.1989970906980048,-0.1965946478216039,1.6133062311446806,0.08415640416970203,0.21638395678844113,0.07210584134885421,left_arm__right_upper_arm,0.0909018069160047,0.19169496347227916,0.08090180527687697,left_arm__right_upper_arm
0.23167896270751953,0.5104116205275364,0.52,-0.14086084560627085,0.06374140644391933,1.4262033773824947,-1.9615998937162353,-1.3148687585352057,1.4167033395120374,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.0839641015167235,0.2167827716891822,0.07189227641011135,left_arm__right_upper_arm,0.09285729703421329,0.1935720113816513,0.08285729539508556,left_arm__right_upper_arm
0.24796032905578613,0.5109418029120747,0.52,-0.14022282166469685,0.06379323175489277,1.4245361302975947,-1.9620931210216392,-1.3153460481925505,1.4194194488294958,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.08496581365899565,0.21823283781199215,0.07269672380275731,left_arm__right_upper_arm,0.09373086921754258,0.19492407363067454,0.08373086757841484,left_arm__right_upper_arm
0.26503968238830566,0.5109418029120747,0.52,-0.14022282166469685,0.06379323175489277,1.4245361302975947,-1.9620931210216392,-1.3153460481925505,1.4194194488294958,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.08496581365899565,0.21823283781199215,0.07269672380275731,left_arm__right_upper_arm,0.09373086921754258,0.19492407363067454,0.08373086757841484,left_arm__right_upper_arm
0.2817821502685547,0.5109418029120747,0.52,-0.14022282166469685,0.06379323175489277,1.4245361302975947,-1.9620931210216392,-1.3153460481925505,1.4194194488294958,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.08496581365899565,0.21823283781199215,0.07269672380275731,left_arm__right_upper_arm,0.09373086921754258,0.19492407363067454,0.08373086757841484,left_arm__right_upper_arm
0.2980616092681885,0.5109418029120747,0.52,-0.14022282166469685,0.06379323175489277,1.4245361302975947,-1.9620931210216395,-1.3153460481925505,1.4194194488294958,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.08496581365899565,0.21823283781199215,0.07269672380275731,left_arm__right_upper_arm,0.09373086921754258,0.19492407363067454,0.08373086757841484,left_arm__right_upper_arm
0.3147149085998535,0.5109418029120747,0.52,-0.14022282166469685,0.06379323175489277,1.4245361302975947,-1.9620931210216395,-1.3153460481925505,1.4194194488294958,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.08496581365899565,0.21823283781199215,0.07269672380275731,left_arm__right_upper_arm,0.09373086921754258,0.19492407363067454,0.08373086757841484,left_arm__right_upper_arm
0.33220696449279785,0.5117351070349988,0.52,-0.1397291578358537,0.0645197191258372,1.420353474467673,-1.9613993453090144,-1.3146293007701537,1.421495625191203,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.0842878762557047,0.2184319323915293,0.07198451286068629,left_arm__right_upper_arm,0.09373086921754258,0.19492407363067454,0.08373086757841484,left_arm__right_upper_arm
0.3497786521911621,0.5117351070349988,0.52,-0.1397291578358537,0.0645197191258372,1.420353474467673,-1.9613993453090144,-1.3146293007701537,1.421495625191203,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.0842878762557047,0.2184319323915293,0.07198451286068629,left_arm__right_upper_arm,0.09373086921754258,0.19492407363067454,0.08373086757841484,left_arm__right_upper_arm
0.3647007942199707,0.5137514711516219,0.52,-0.138474398152411,0.06636625316445123,1.4097222967340288,-1.9596359554418779,-1.312807523041487,1.4267727029153137,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.08224590849453416,0.21955426209246187,0.06985354406423495,left_arm__right_upper_arm,0.09336736166971192,0.19534448917557462,0.08336736003058419,left_arm__right_upper_arm
0.3814973831176758,0.5137514711516219,0.52,-0.138474398152411,0.06636625316445123,1.4097222967340288,-1.959635955441878,-1.312807523041487,1.4267727029153137,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.08224590849453416,0.21955426209246187,0.06985354406423495,left_arm__right_upper_arm,0.09336736166971192,0.19534448917557462,0.08336736003058419,left_arm__right_upper_arm
0.39960241317749023,0.5137514711516219,0.52,-0.138474398152411,0.06636625316445123,1.4097222967340286,-1.9596359554418779,-1.312807523041487,1.4267727029153137,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.0822459084945341,0.21955426209246187,0.0698535440642349,left_arm__right_upper_arm,0.09336736166971192,0.19534448917557462,0.08336736003058419,left_arm__right_upper_arm
0.41860318183898926,0.5137514711516219,0.52,-0.138474398152411,0.06636625316445123,1.4097222967340286,-1.9596359554418779,-1.312807523041487,1.4267727029153137,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.0822459084945341,0.21955426209246187,0.0698535440642349,left_arm__right_upper_arm,0.09336736166971192,0.19534448917557462,0.08336736003058419,left_arm__right_upper_arm
0.4324941635131836,0.5137514711516219,0.52,-0.138474398152411,0.06636625316445123,1.4097222967340288,-1.9596359554418776,-1.312807523041487,1.4267727029153137,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.08224590849453416,0.21955426209246187,0.06985354406423495,left_arm__right_upper_arm,0.09336736166971192,0.19534448917557462,0.08336736003058419,left_arm__right_upper_arm
0.44800305366516113,0.5124384548669578,0.52,-0.14133842939893904,0.06779856882751731,1.4102818630690865,-1.948245812892938,-1.3023376288847461,1.425411319688172,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.08113680532053304,0.2190251429111762,0.06871278390918749,left_arm__right_upper_arm,0.09336736166971192,0.19534448917557462,0.08336736003058419,left_arm__right_upper_arm
0.46529603004455566,0.5095282788713069,0.52,-0.1476862828732563,0.07097316057442479,1.4115220887504274,-1.9230006428062265,-1.2791321020319335,1.422393942954323,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.0786786525834181,0.21785658119921247,0.06618261547676517,left_arm__right_upper_arm,0.09336736166971192,0.19534448917557462,0.08336736003058419,left_arm__right_upper_arm
0.48175787925720215,0.5065624154046173,0.52,-0.1541556052577141,0.0742084995016505,1.4127860466843243,-1.8972723955172526,-1.2554825274285775,1.419318827417141,0.09591385499505753,0.12954323659525002,-0.01421658351539526,0.04894619978401363,1.5579257740280523,-0.35171607672297633,-0.3438462699151925,1.6011332906441702,0.07617381043716089,0.21667169572833422,0.06360162914570068,left_arm__right_upper_arm,0.09336736166971192,0.19534448917557462,0.08336736003058419,left_arm__right_upper_arm
0.5005924701690674,0.5054477348727549,0.52,-0.15658701445685225,0.07542445881894855,1.4132610885457693,-1.8876027742774146,-1.246594147807174,1.4181630859404941,0.13113417603231384,0.18474407620702918,-0.013235877457584259,0.07464950818912683,1.553717534491182,-0.4901007987250078,-0.4793288687399797,1.593547184178382,0.06098911652573334,0.20997003914761553,0.050147238814515285,left_arm__right_upper_arm,0.08439674295793258,0.18871816139729775,0.07439674131880487,left_arm__right_upper_arm
0.5146911144256592,0.5054477348727549,0.52,-0.15658701445685225,0.07542445881894855,1.4132610885457693,-1.8876027742774146,-1.246594147807174,1.4181630859404941,0.13113417603231384,0.18474407620702918,-0.013235877457584259,0.07464950818912683,1.553717534491182,-0.4901007987250078,-0.4793288687399797,1.593547184178382,0.06098911652573334,0.20997003914761553,0.050147238814515285,left_arm__right_upper_arm,0.08439674295793258,0.18871816139729775,0.07439674131880487,left_arm__right_upper_arm
0.5313782691955566,0.5054477348727549,0.52,-0.15658701445685225,0.07542445881894855,1.4132610885457693,-1.8876027742774146,-1.246594147807174,1.4181630859404941,0.13113417603231384,0.18474407620702918,-0.013235877457584259,0.07464950818912683,1.553717534491182,-0.4901007987250078,-0.4793288687399797,1.593547184178382,0.06098911652573334,0.20997003914761553,0.050147238814515285,left_arm__right_upper_arm,0.08439674295793258,0.18871816139729775,0.07439674131880487,left_arm__right_upper_arm
0.5480101108551025,0.5054477348727549,0.52,-0.15658701445685225,0.07542445881894855,1.4132610885457693,-1.8876027742774146,-1.246594147807174,1.4181630859404941,0.13113417603231384,0.18474407620702918,-0.013235877457584259,0.07464950818912683,1.553717534491182,-0.4901007987250078,-0.4793288687399797,1.593547184178382,0.06098911652573334,0.20997003914761553,0.050147238814515285,left_arm__right_upper_arm,0.08439674295793258,0.18871816139729775,0.07439674131880487,left_arm__right_upper_arm
0.5665931701660156,0.5054477348727549,0.52,-0.15658701445685225,0.07542445881894855,1.4132610885457693,-1.8876027742774146,-1.246594147807174,1.4181630859404941,0.13113417603231384,0.18474407620702918,-0.013235877457584259,0.07464950818912683,1.553717534491182,-0.4901007987250078,-0.4793288687399797,1.593547184178382,0.06098911652573334,0.20997003914761553,0.050147238814515285,left_arm__right_upper_arm,0.08439674295793258,0.18871816139729775,0.07439674131880487,left_arm__right_upper_arm
0.5813796520233154,0.4844910096703269,0.52,-0.15657285087457334,0.07307435944070856,1.4238291196682138,-1.84061986095796,-1.1979639166872182,1.422144799713291,0.13113417603231384,0.18474407620702918,-0.013235877457584259,0.07464950818912683,1.553717534491182,-0.4901007987250078,-0.4793288687399797,1.593547184178382,0.06204999684613165,0.20667539107422117,0.051616417332761885,left_arm__right_upper_arm,0.08439674295793258,0.18871816139729775,0.07439674131880487,left_arm__right_upper_arm
0.600588321685791,0.46616797185054515,0.52,-0.15656046726734207,0.07101960330052935,1.4330690382178324,-1.7995414152885882,-1.155445176025751,1.4256261209284036,0.13113417603231384,0.18474407620702918,-0.013235877457584259,0.07464950818912683,1.553717534491182,-0.4901007987250078,-0.4793288687399797,1.593547184178382,0.06308201173605828,0.20379200072702325,0.05288623272509914,left_arm__right_upper_arm,0.08439674295793258,0.18871816139729775,0.07439674131880487,left_arm__right_upper_arm
0.615084171295166,0.44812290921586356,0.52,-0.1565482715293684,0.06899601945961734,1.442168779789463,-1.7590861625990533,-1.1135714787747617,1.4290546277074667,0.13113417603231384,0.18474407620702918,-0.013235877457584259,0.07464950818912683,1.553717534491182,-0.4901007987250078,-0.4793288687399797,1.593547184178382,0.06418188945163857,0.20095054420764424,0.05412449147827701,left_arm__right_upper_arm,0.08439674295793258,0.18871816139729775,0.07439674131880487,left_arm__right_upper_arm
0.6320228576660156,0.43057885306908883,0.52,-0.15653641439614074,0.06702861877825676,1.4510158744372252,-1.7197541170979715,-1.0728603706718465,1.432387944784232,0.13113417603231384,0.18474407620702918,-0.013235877457584259,0.07464950818912683,1.553717534491182,-0.4901007987250078,-0.4793288687399797,1.593547184178382,0.053351047476999855,0.19751520054194144,0.043351045837872124,left_arm__right_upper_arm,0.07809789953383171,0.18383782868316045,0.06809789789470398,left_arm__right_upper_arm
0.6479558944702148,0.43057885306908883,0.52,-0.15653641439614074,0.06702861877825676,1.4510158744372252,-1.7197541170979715,-1.0728603706718465,1.432387944784232,0.13113417603231384,0.18474407620702918,-0.013235877457584259,0.07464950818912683,1.553717534491182,-0.4901007987250078,-0.4793288687399797,1.593547184178382,0.053351047476999855,0.19751520054194144,0.043351045837872124,left_arm__right_upper_arm,0.07809789953383171,0.18383782868316045,0.06809789789470398,left_arm__right_upper_arm
0.6646623611450195,0.43057885306908883,0.52,-0.15653641439614074,0.06702861877825675,1.4510158744372252,-1.7197541170979713,-1.0728603706718465,1.432387944784232,0.13113417603231384,0.18474407620702918,-0.013235877457584259,0.07464950818912683,1.553717534491182,-0.4901007987250078,-0.4793288687399797,1.593547184178382,0.053351047476999855,0.19751520054194144,0.043351045837872124,left_arm__right_upper_arm,0.07809789953383171,0.18383782868316045,0.06809789789470398,left_arm__right_upper_arm
0.6819896697998047,0.43057885306908883,0.52,-0.15653641439614074,0.06702861877825676,1.4510158744372252,-1.7197541170979718,-1.0728603706718465,1.432387944784232,0.17839974529190228,0.22315516574333577,-0.014722508076473694,0.09567429050686632,1.5455246417676125,-0.5491083436026256,-0.5456728928373844,1.5768697360520751,0.053351047476999855,0.19751520054194144,0.043351045837872124,left_arm__right_upper_arm,0.07725045190276729,0.18922299056059078,0.06725045026363956,left_arm__right_upper_arm
0.6986653804779053,0.4232586499674002,0.52,-0.15575235195336168,0.06449809916251908,1.4571374311895233,-1.7019467342220262,-1.055052987795901,1.4370393993159574,0.17839974529190228,0.22315516574333577,-0.014722508076473694,0.09567429050686632,1.5455246417676125,-0.5491083436026256,-0.5456728928373844,1.5768697360520751,0.05511272588021908,0.19640909645720228,0.04511272424109135,left_arm__right_upper_arm,0.07725045190276729,0.18922299056059078,0.06725045026363956,left_arm__right_upper_arm
0.7145819664001465,0.38480057195448947,0.52,-0.1516331309191207,0.051203533500428236,1.4892981928336957,-1.608392264443598,-0.9614985180174727,1.4614766995888613,0.17839974529190228,0.22315516574333577,-0.014722508076473694,0.09567429050686632,1.5455246417676125,-0.5491083436026256,-0.5456728928373844,1.5768697360520751,0.06442614613324106,0.19068817661565945,0.05442614449411333,left_arm__right_upper_arm,0.07725045190276729,0.18922299056059078,0.06725045026363956,left_arm__right_upper_arm
0.7326540946960449,0.3564706188892893,0.52,-0.1485987271060634,0.04141015742212249,1.5129892589242742,-1.5394758267325714,-0.8925820803064463,1.4794783160383145,0.17839974529190228,0.22315516574333577,-0.014722508076473694,0.09567429050686632,1.5455246417676125,-0.5491083436026256,-0.5456728928373844,1.5768697360520751,0.07123219066913279,0.18657474002757168,0.06123218903000509,left_arm__right_upper_arm,0.07725045190276729,0.18922299056059078,0.06725045026363956,left_arm__right_upper_arm
0.7480716705322266,0.34448311608457116,0.52,-0.14731475306855063,0.03726619986115644,1.5230138685857857,-1.5103146068586522,-0.863420860432527,1.4870954987135077,0.17839974529190228,0.22315516574333577,-0.014722508076473694,0.09567429050686632,1.5455246417676125,-0.5491083436026256,-0.5456728928373844,1.5768697360520751,0.04483643010461945,0.16817498015735266,0.039776872428285245,left_arm__right_upper_arm,0.046510713873164425,0.16125763181253694,0.04220110170823459,left_arm__right_upper_arm
0.7671787738800049,0.34448311608457116,0.52,-0.14731475306855063,0.03726619986115644,1.5230138685857857,-1.5103146068586522,-0.863420860432527,1.4870954987135077,0.17839974529190228,0.22315516574333577,-0.014722508076473694,0.09567429050686632,1.5455246417676125,-0.5491083436026256,-0.5456728928373844,1.5768697360520751,0.04483643010461945,0.16817498015735266,0.039776872428285245,left_arm__right_upper_arm,0.046510713873164425,0.16125763181253694,0.04220110170823459,left_arm__right_upper_arm
0.7816064357757568,0.34448311608457116,0.52,-0.14731475306855063,0.03726619986115644,1.5230138685857857,-1.5103146068586522,-0.8634208604325271,1.4870954987135077,0.17839974529190228,0.22315516574333577,-0.014722508076473694,0.09567429050686632,1.5455246417676125,-0.5491083436026256,-0.5456728928373844,1.5768697360520751,0.04483643010461945,0.16817498015735266,0.039776872428285245,left_arm__right_upper_arm,0.046510713873164425,0.16125763181253694,0.04220110170823459,left_arm__right_upper_arm
0.7980132102966309,0.34448311608457116,0.52,-0.14731475306855063,0.03726619986115644,1.5230138685857857,-1.5103146068586522,-0.8634208604325271,1.4870954987135079,0.17839974529190228,0.22315516574333577,-0.014722508076473694,0.09567429050686632,1.5455246417676125,-0.5491083436026256,-0.5456728928373844,1.5768697360520751,0.04483643010461945,0.16817498015735266,0.039776872428285245,left_arm__right_upper_arm,0.046510713873164425,0.16125763181253694,0.04220110170823459,left_arm__right_upper_arm
0.8205609321594238,0.34448311608457116,0.52,-0.14731475306855063,0.03726619986115644,1.5230138685857857,-1.5103146068586522,-0.863420860432527,1.4870954987135077,0.17839974529190228,0.22315516574333577,-0.014722508076473694,0.09567429050686632,1.5455246417676125,-0.5491083436026256,-0.5456728928373844,1.5768697360520751,0.04483643010461945,0.16817498015735266,0.039776872428285245,left_arm__right_upper_arm,0.046510713873164425,0.16125763181253694,0.04220110170823459,left_arm__right_upper_arm
0.832693338394165,0.3265660287604807,0.52,-0.14607737922975808,0.02921348542312541,1.5547116545601753,-1.4492066158988897,-0.8023128694727644,1.533114981998199,0.17839974529190228,0.22315516574333577,-0.014722508076473694,0.09567429050686632,1.5455246417676125,-0.5491083436026256,-0.5456728928373844,1.5768697360520751,0.05322733359191721,0.16563739076446482,0.04774242380853862,left_arm__right_upper_arm,0.046510713873164425,0.16125763181253694,0.04220110170823459,left_arm__right_upper_arm
0.8483319282531738,0.29569977457535723,0.52,-0.14394572162607824,0.01534085499896707,1.6093182935352308,-1.3439342160055097,-0.6970404695793846,1.6123939988852491,0.21531281350518608,0.25676612325665515,-0.019970165849712763,0.11251577618455824,1.539292444543675,-0.6306447476178951,-0.6066501211562211,1.561745374539708,0.06673980806806225,0.16141902007939707,0.06045584700951882,left_arm__right_upper_arm,0.043486273845541726,0.16553686029673753,0.03653248828093349,left_arm__right_upper_arm
0.8646924495697021,0.28307468266800634,0.52,-0.14307381883541076,0.009666592321958302,1.631653813474799,-1.3008750966193325,-0.6539813501932075,1.6448211560168018,0.21531281350518608,0.25676612325665515,-0.019970165849712763,0.11251577618455824,1.539292444543675,-0.6306447476178951,-0.6066501211562211,1.561745374539708,0.0197953335215504,0.16266586835043245,0.0197953335215504,left_arm__right_forearm_hand,-0.028933599128404645,0.15250949370049915,-0.028933599128404645,left_arm__right_forearm_hand
0.8841569423675537,0.28307468266800634,0.52,-0.14307381883541076,0.009666592321958302,1.631653813474799,-1.3008750966193325,-0.6539813501932075,1.6448211560168018,0.21531281350518608,0.25676612325665515,-0.019970165849712763,0.11251577618455824,1.539292444543675,-0.6306447476178951,-0.6066501211562211,1.561745374539708,0.0197953335215504,0.16266586835043245,0.0197953335215504,left_arm__right_forearm_hand,-0.028933599128404645,0.15250949370049915,-0.028933599128404645,left_arm__right_forearm_hand
0.8980133533477783,0.28307468266800634,0.52,-0.14307381883541076,0.009666592321958302,1.631653813474799,-1.3008750966193325,-0.6539813501932075,1.6448211560168018,0.21531281350518608,0.25676612325665515,-0.019970165849712763,0.11251577618455824,1.539292444543675,-0.6306447476178951,-0.6066501211562211,1.561745374539708,0.0197953335215504,0.16266586835043245,0.0197953335215504,left_arm__right_forearm_hand,-0.028933599128404645,0.15250949370049915,-0.028933599128404645,left_arm__right_forearm_hand
0.9148087501525879,0.28307468266800634,0.52,-0.14307381883541076,0.009666592321958302,1.631653813474799,-1.3008750966193325,-0.6539813501932075,1.6448211560168018,0.21531281350518608,0.25676612325665515,-0.019970165849712763,0.11251577618455824,1.539292444543675,-0.6306447476178951,-0.6066501211562211,1.561745374539708,0.0197953335215504,0.16266586835043245,0.0197953335215504,left_arm__right_forearm_hand,-0.028933599128404645,0.15250949370049915,-0.028933599128404645,left_arm__right_forearm_hand
0.9313673973083496,0.28307468266800634,0.52,-0.14307381883541076,0.009666592321958302,1.631653813474799,-1.3008750966193325,-0.6539813501932075,1.6448211560168018,0.21531281350518608,0.25676612325665515,-0.019970165849712763,0.11251577618455824,1.539292444543675,-0.6306447476178951,-0.6066501211562211,1.561745374539708,0.0197953335215504,0.16266586835043245,0.0197953335215504,left_arm__right_forearm_hand,-0.028933599128404645,0.15250949370049915,-0.028933599128404645,left_arm__right_forearm_hand
