t_sec,q_nom_waist_roll_joint,q_nom_waist_pitch_joint,q_nom_left_shoulder_pitch_joint,q_nom_left_shoulder_roll_joint,q_nom_left_elbow_joint,q_nom_right_shoulder_pitch_joint,q_nom_right_shoulder_roll_joint,q_nom_right_elbow_joint,q_cbf_waist_roll_joint,q_cbf_waist_pitch_joint,q_cbf_left_shoulder_pitch_joint,q_cbf_left_shoulder_roll_joint,q_cbf_left_elbow_joint,q_cbf_right_shoulder_pitch_joint,q_cbf_right_shoulder_roll_joint,q_cbf_right_elbow_joint,correction_norm,self_unsafe_clearance__left_arm__right_arm,self_safe_clearance__left_arm__right_arm,self_unsafe_clearance__left_arm__torso,self_safe_clearance__left_arm__torso,self_unsafe_clearance__right_arm__torso,self_safe_clearance__right_arm__torso,self_unsafe_clearance__left_arm__left_thigh,self_safe_clearance__left_arm__left_thigh,self_unsafe_clearance__right_arm__right_thigh,self_safe_clearance__right_arm__right_thigh,self_unsafe_global_min_clearance,self_safe_global_min_clearance,self_unsafe_global_min_pair,self_safe_global_min_pair
8.20673012300561,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.2450227197794474e-06,0.01001645262348956,0.01638956217015012,0.3080732677315737,1.579420658979889,0.016391444149412206,-0.30799312634448983,1.5794221236669665,0.4365262735067272,0.16561060951136836,0.28547975593746816,-0.016456828261696088,0.04305088159457607,-0.016466778921413905,0.04302589882699007,-0.09503166281295383,0.031638994189659514,-0.09504063407557842,0.031597383169672255,-0.09504063407557842,0.031597383169672255,right_arm__right_thigh,right_arm__right_thigh
8.22673012300561,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.235666888001354e-06,0.010083186428712039,0.016452580735607077,0.30786570481436737,1.5794545213808326,0.01645443081136768,-0.30778549658585913,1.5794559724873938,0.4362409163171504,0.16561060951136836,0.28540220483678513,-0.016456828261696088,0.043011422439521246,-0.016466778921413905,0.04298642635103564,-0.09503166281295383,0.03156414485125078,-0.09504063407557842,0.03152250902947065,-0.09504063407557842,0.03152250902947065,right_arm__right_thigh,right_arm__right_thigh
8.246730123005609,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.2267571881622374e-06,0.010147642474740766,0.016513532137741843,0.30767400060657796,1.5794872688833888,0.01651535146595583,-0.3075937136504465,1.5794887069152614,0.43597772170777593,0.16561060951136836,0.2853305766092386,-0.016456828261696088,0.04297494677961519,-0.016466778921413905,0.04294993522113533,-0.09503166281295383,0.031495322637327655,-0.09504063407557842,0.0314536573475486,-0.09504063407557842,0.0314536573475486,right_arm__right_thigh,right_arm__right_thigh
8.266730123005608,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.2184832672616934e-06,0.010211200315173,0.016573547408671833,0.3075331183860198,1.579519511167691,0.016575336184803988,-0.30745274328262345,1.5795209361997138,0.4357861697204128,0.16561060951136836,0.28527796308500697,-0.016456828261696088,0.04294797799021555,-0.016466778921413905,0.04292294946822672,-0.09503166281295383,0.03144639609666705,-0.09504063407557842,0.03140469794009104,-0.09504063407557842,0.03140469794009104,right_arm__right_thigh,right_arm__right_thigh
8.286730123005608,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.2105538471408836e-06,0.01027427145730559,0.016633055431074996,0.3074197743759411,1.5795514796963341,0.016634813761039126,-0.3073393060211883,1.5795528917690589,0.4356334519235627,0.16561060951136836,0.2852356529941073,-0.016456828261696088,0.042926160990160916,-0.016466778921413905,0.04290111469466354,-0.09503166281295383,0.031408256387280176,-0.09504063407557842,0.031366523521316775,-0.09504063407557842,0.031366523521316775,right_arm__right_thigh,right_arm__right_thigh
8.306730123005607,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.203113001348733e-06,0.010333691095185758,0.01668923954276892,0.30731775840661024,1.5795816576688704,0.016690969335555597,-0.3072371903952157,1.5795830576154823,0.4354963372485245,0.16561060951136836,0.2851975727408637,-0.016456828261696088,0.04290649633076682,-0.016466778921413905,0.042881431106378626,-0.09503166281295383,0.03137422185292435,-0.09504063407557842,0.03133245170435964,-0.09504063407557842,0.03133245170435964,right_arm__right_thigh,right_arm__right_thigh
8.326730123005607,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.1965510322759694e-06,0.010386542188854838,0.016739444405107506,0.3072361199943994,1.5796086146820052,0.016741149094723115,-0.30715544080415286,1.5796100040012877,0.435387254571599,0.16561060951136836,0.2851671036904056,-0.016456828261696088,0.04289070391560179,-0.016466778921413905,0.04286561768552452,-0.09503166281295383,0.03134755720990268,-0.09504063407557842,0.031305745152387016,-0.09504063407557842,0.031305745152387016,right_arm__right_thigh,right_arm__right_thigh
8.346730123005607,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.189917084423957e-06,0.010440398135581957,0.016790599258328518,0.30715742549244446,1.5796360810572045,0.01679227834610989,-0.30707663209924524,1.5796374595387956,0.4352824666692231,0.16561060951136836,0.2851377371493018,-0.016456828261696088,0.04287545166283557,-0.016466778921413905,0.042850343880192626,-0.09503166281295383,0.03132216293806889,-0.09504063407557842,0.031280307845201444,-0.09504063407557842,0.031280307845201444,right_arm__right_thigh,right_arm__right_thigh
8.366730123005606,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.1824575252916113e-06,0.010505779951856465,0.01685265070075174,0.307112498241628,1.5796693899191847,0.016854298466930647,-0.3070315559584258,1.579670755150188,0.4352266879851842,0.16561060951136836,0.2851210291613402,-0.016456828261696088,0.04286639636997169,-0.016466778921413905,0.0428412607778845,-0.09503166281295383,0.03131123552740836,-0.09504063407557842,0.031269324485707545,-0.09504063407557842,0.031269324485707545,right_arm__right_thigh,right_arm__right_thigh
8.386730123005606,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.174997966159265e-06,0.010571161768130971,0.01691470214317496,0.30706757099081156,1.5797026987811649,0.016916318587751403,-0.30698647981760635,1.5797040507615805,0.4351709440663162,0.16561060951136836,0.28510432043637457,-0.016456828261696088,0.04285734154714402,-0.016466778921413905,0.04283217814408108,-0.09503166281295383,0.03130032203851013,-0.09504063407557842,0.03125835504859492,-0.09504063407557842,0.03125835504859492,right_arm__right_thigh,right_arm__right_thigh
8.406730123005605,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.1687498231822875e-06,0.010627107852653228,0.01696818054545997,0.3070536949420987,1.579731386893681,0.016969770579624295,-0.306972431398229,1.5797327277675928,0.4351579439742703,0.16561060951136836,0.2850992126359533,-0.016456828261696088,0.042854182509511285,-0.016466778921413905,0.042828987028575155,-0.09503166281295383,0.03130068232471733,-0.09504063407557842,0.03125865006315173,-0.09504063407557842,0.03125865006315173,right_arm__right_thigh,right_arm__right_thigh
8.426730123005605,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.1625140431268926e-06,0.010682957642263772,0.01702157145690009,0.3070401357816615,1.579760027849848,0.01702313513077269,-0.30695869962749905,1.5797613576391372,0.43514540432002574,0.16561060951136836,0.28509422284919994,-0.016456828261696088,0.042851084092970865,-0.016466778921413905,0.04282585648978382,-0.09503166281295383,0.03130116695124563,-0.09504063407557842,0.03125906932576278,-0.09504063407557842,0.03125906932576278,right_arm__right_thigh,right_arm__right_thigh
8.446730123005604,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.155593754749693e-06,0.010750784857724871,0.017086407739120246,0.3070689383004245,1.5797947895342443,0.017087939214690134,-0.30698728761014493,1.5797961058191163,0.43519407872533594,0.16561060951136836,0.2851051097302881,-0.016456828261696088,0.04285578462782744,-0.016466778921413905,0.04283051734078375,-0.09503166281295383,0.03131955677259418,-0.09504063407557842,0.03127737809092418,-0.09504063407557842,0.03127737809092418,right_arm__right_thigh,right_arm__right_thigh
8.466730123005604,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.1489272872573107e-06,0.010816480818790265,0.01714926083567605,0.30710225733653923,1.5798284846048147,0.01715076118040661,-0.3070203915002204,1.579829787844218,0.4352489056610207,0.16561060951136836,0.28511768233613605,-0.016456828261696088,0.04286135104708988,-0.016466778921413905,0.04283604397758556,-0.09503166281295383,0.03133951467533738,-0.09504063407557842,0.0312972546572336,-0.09504063407557842,0.0312972546572336,right_arm__right_thigh,right_arm__right_thigh
8.486730123005604,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.143897170318915e-06,0.010867815904386728,0.01719872086764861,0.30715925735711913,1.5798549799836745,0.0172001972583006,-0.3070771767855438,1.5798562732542114,0.4353354601256971,0.16561060951136836,0.28513909037221685,-0.016456828261696088,0.04287148584396422,-0.016466778921413905,0.04284613913694327,-0.09503166281295383,0.031367312954270865,-0.09504063407557842,0.03132497139866158,-0.09504063407557842,0.03132497139866158,right_arm__right_thigh,right_arm__right_thigh
8.506730123005603,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.1391100260891266e-06,0.010917001656581996,0.017246132246099364,0.3072178556408825,1.5798803757473474,0.017247585704670308,-0.3071355646332759,1.5798816594807394,0.4354240288151952,0.16561060951136836,0.285161092271263,-0.016456828261696088,0.04288194118974342,-0.016466778921413905,0.042856555650294836,-0.09503166281295383,0.031395519486778295,-0.09504063407557842,0.03135309800792041,-0.09504063407557842,0.03135309800792041,right_arm__right_thigh,right_arm__right_thigh
8.526730123005603,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.13572307605671e-06,0.01095380130922799,0.01728173771931044,0.3072856643369925,1.579899434689025,0.01728317413533009,-0.3072031876687724,1.5799007113731827,0.4355241130115693,0.16561060951136836,0.28518652014562207,-0.016456828261696088,0.04289424244819737,-0.016466778921413905,0.04286882271051759,-0.09503166281295383,0.031426052783464054,-0.09504063407557842,0.03138356064440043,-0.09504063407557842,0.03138356064440043,right_arm__right_thigh,right_arm__right_thigh
8.546730123005602,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.1323361260242936e-06,0.010990600961873983,0.017317343192521515,0.30735347303310256,1.5799184936307025,0.017318762565989874,-0.3072708107042689,1.5799197632656257,0.43562420585935957,0.16561060951136836,0.28521194721815446,-0.016456828261696088,0.0429065436559041,-0.016466778921413905,0.042881089721446164,-0.09503166281295383,0.031456587579641704,-0.09504063407557842,0.03141402478711239,-0.09504063407557842,0.03141402478711239,right_arm__right_thigh,right_arm__right_thigh
8.566730123005602,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.12826661008705e-06,0.011038901751963889,0.017364085435594326,0.30745561401242244,1.579943496706584,0.017365482434032766,-0.30737272042650743,1.5799447571297511,0.43577414191841785,0.16561060951136836,0.28525024087621914,-0.016456828261696088,0.042925145315857005,-0.016466778921413905,0.04289964889435735,-0.09503166281295383,0.03150182952585487,-0.09504063407557842,0.03145917889727787,-0.09504063407557842,0.03145917889727787,right_arm__right_thigh,right_arm__right_thigh
8.586730123005601,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.1238874693969314e-06,0.01109241967466131,0.017415879527275278,0.3075733287621713,1.579971196153718,0.017417251731771034,-0.30749018323575816,1.5799724463841687,0.43594670002204333,0.16561060951136836,0.2852943693909526,-0.016456828261696088,0.04294660468631703,-0.016466778921413905,0.04292106201972409,-0.09503166281295383,0.0315537440663278,-0.09504063407557842,0.03151099781758726,-0.09504063407557842,0.03151099781758726,right_arm__right_thigh,right_arm__right_thigh
8.606730123005601,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.119578178776255e-06,0.011149598209830733,0.017471475614090622,0.3077219433443273,1.580000901589325,0.017472821666788152,-0.3076385176737856,1.5800021411598952,0.4361633334726602,0.16561060951136836,0.2853500642770178,-0.016456828261696088,0.04297379913931007,-0.016466778921413905,0.04294820514007139,-0.09503166281295383,0.031618206754665534,-0.09504063407557842,0.03157535421502963,-0.09504063407557842,0.03157535421502963,right_arm__right_thigh,right_arm__right_thigh
8.6267301230056,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.1152971789121215e-06,0.011208259370530388,0.017528611589406915,0.3078830730126217,1.5800314194927216,0.017529930940345988,-0.3077993557748843,1.5800326482142002,0.43639783082371536,0.16561060951136836,0.2854104409634844,-0.016456828261696088,0.043003315643831364,-0.016466778921413905,0.042977668255515494,-0.09503166281295383,0.031687751025616745,-0.09504063407557842,0.03164478788781758,-0.09504063407557842,0.03164478788781758,right_arm__right_thigh,right_arm__right_thigh
8.6467301230056,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.1123016835892473e-06,0.011252938344189414,0.017572504576053163,0.3080534644247728,1.5800548394664076,0.01757380410751513,-0.3079694650935251,1.5800560602347324,0.43664369365930317,0.16561060951136836,0.2854742531674553,-0.016456828261696088,0.04303470032587389,-0.016466778921413905,0.04300900131986937,-0.09503166281295383,0.03175946828509957,-0.09504063407557842,0.031716397875145075,-0.09504063407557842,0.031716397875145075,right_arm__right_thigh,right_arm__right_thigh
8.6667301230056,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.109486111093217e-06,0.011295660331671375,0.017614544036802855,0.3082251521366124,1.5800772659939115,0.017615824712051146,-0.30814087203781776,1.5800784792144067,0.4368911542471502,0.16561060951136836,0.285538542538929,-0.016456828261696088,0.04306634511642357,-0.016466778921413905,0.043040594746233285,-0.09503166281295383,0.031831486184316304,-0.09504063407557842,0.031788308985045144,-0.09504063407557842,0.031788308985045144,right_arm__right_thigh,right_arm__right_thigh
8.6867301230056,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.107072333541304e-06,0.011336740758022552,0.017655195180902115,0.30843278268257995,1.5800989273913086,0.01765645810647143,-0.308348184818539,1.5801001336017946,0.43718911831728297,0.16561060951136836,0.28561626752977864,-0.016456828261696088,0.04310471898211937,-0.016466778921413905,0.04307891053236099,-0.09503166281295383,0.03191745280776492,-0.09504063407557842,0.03187415461615173,-0.09504063407557842,0.03187415461615173,right_arm__right_thigh,right_arm__right_thigh
8.706730123005599,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.104743684332529e-06,0.011377641318496548,0.01769570819565035,0.308644407917418,1.5801205085682712,0.01769695347201448,-0.3085594904233067,1.5801217078254899,0.43749270481103775,0.16561060951136836,0.28569548049088933,-0.016456828261696088,0.04314383821890164,-0.016466778921413905,0.04311797137175927,-0.09503166281295383,0.03200496455637647,-0.09504063407557842,0.03196154468340662,-0.09504063407557842,0.03196154468340662,right_arm__right_thigh,right_arm__right_thigh
8.726730123005598,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.102748352977853e-06,0.011418693757084483,0.017736475745212078,0.30885321635775315,1.5801421931185975,0.017737703082788218,-0.3087680023875278,1.5801433853530749,0.43779236999871063,0.16561060951136836,0.28577363825197155,-0.016456828261696088,0.043182426069882485,-0.016466778921413905,0.04315650514712974,-0.09503166281295383,0.03209138814458043,-0.09504063407557842,0.032047855526834534,-0.09504063407557842,0.032047855526834534,right_arm__right_thigh,right_arm__right_thigh
8.746730123005598,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.1007919398564155e-06,0.011459152375779944,0.017776672170042886,0.30906194448867763,1.5801635724662781,0.01777788173062806,-0.30897643500137034,1.5801647577308726,0.43809185500739645,0.16561060951136836,0.2858517587773754,-0.016456828261696088,0.04322100237566229,-0.016466778921413905,0.04319502756351579,-0.09503166281295383,0.03217771038642461,-0.09504063407557842,0.03213406539613328,-0.09504063407557842,0.03213406539613328,right_arm__right_thigh,right_arm__right_thigh
8.766730123005598,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.099473162595531e-06,0.011489881856571595,0.017807511294221104,0.30926935683119317,1.5801799513775259,0.01780870572869573,-0.3091835675395767,1.5801811305382656,0.4383882724902794,0.16561060951136836,0.2859293640743458,-0.016456828261696088,0.04325942768117144,-0.016466778921413905,0.04323340189934477,-0.09503166281295383,0.03226247686701972,-0.09504063407557842,0.0322187252195931,-0.09504063407557842,0.0322187252195931,right_arm__right_thigh,right_arm__right_thigh
8.786730123005597,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.0981543853346463e-06,0.011520611337363245,0.017838350418399318,0.3094767691737087,1.5801963302887736,0.0178395297267634,-0.309390700077783,1.5801975033456586,0.43868469326083803,0.16561060951136836,0.28600696339663456,-0.016456828261696088,0.043297850382970765,-0.016466778921413905,0.04327177363959847,-0.09503166281295383,0.03234723605324216,-0.09504063407557842,0.03230337777078082,-0.09504063407557842,0.03230337777078082,right_arm__right_thigh,right_arm__right_thigh
8.806730123005597,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.096769843182251e-06,0.011556593543955239,0.017874640449079625,0.30971608235161263,1.5802155689169013,0.0178757986746083,-0.3096297033553534,1.5802167331308492,0.43902680382434195,0.16561060951136836,0.28609649440226087,-0.016456828261696088,0.04334217215277317,-0.016466778921413905,0.04331603907317286,-0.09503166281295383,0.032445094666448154,-0.09504063407557842,0.032401118113702804,-0.09504063407557842,0.032401118113702804,right_arm__right_thigh,right_arm__right_thigh
8.826730123005596,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.095372532421259e-06,0.011593595595608536,0.017911988802673997,0.3099615892488652,1.5802353627744943,0.01791312478883699,-0.3098748945089667,1.5802365176136972,0.4393777894224719,0.16561060951136836,0.286188334973783,-0.016456828261696088,0.04338763620848396,-0.016466778921413905,0.04336144575817599,-0.09503166281295383,0.032545488051196725,-0.09504063407557842,0.03250139099381444,-0.09504063407557842,0.03250139099381444,right_arm__right_thigh,right_arm__right_thigh
8.846730123005596,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.094532328739526e-06,0.0116256242196373,0.017944624982041517,0.31022506987832354,1.580252633127584,0.017945740196400835,-0.310138046042693,1.5802537790951168,0.43975350151674786,0.16561060951136836,0.2862868761263054,-0.016456828261696088,0.043436501838511776,-0.016466778921413905,0.043410251629621754,-0.09503166281295383,0.032652399508059454,-0.09504063407557842,0.032608176645419346,-0.09504063407557842,0.032608176645419346,right_arm__right_thigh,right_arm__right_thigh
8.866730123005595,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.0938251179070187e-06,0.01165646558481614,0.017976136269086156,0.31049284120511156,1.5802693010685587,0.017977231061978852,-0.3104054850863313,1.5802704382845159,0.4401351178688946,0.16561060951136836,0.28638700910619674,-0.016456828261696088,0.0434861759552814,-0.016466778921413905,0.043459865427666305,-0.09503166281295383,0.03276085732936179,-0.09504063407557842,0.03271650742163998,-0.09504063407557842,0.03271650742163998,right_arm__right_thigh,right_arm__right_thigh
8.886730123005595,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.093524587529969e-06,0.011685326206959971,0.01800585973971323,0.3107837268862858,1.580284993909636,0.01800693412052077,-0.3106960182341431,1.5802861223027358,0.44054908896060796,0.16561060951136836,0.2864957666786084,-0.016456828261696088,0.043540179585462524,-0.016466778921413905,0.04351380510824815,-0.09503166281295383,0.032878166803129216,-0.09504063407557842,0.0328336819854769,-0.09504063407557842,0.0328336819854769,right_arm__right_thigh,right_arm__right_thigh
8.906730123005595,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.093299864331017e-06,0.01171381760914743,0.018035249952826318,0.311078921193449,1.5803005049874381,0.018036303923297446,-0.3109908562332075,1.5803016245443933,0.440969092298972,0.16561060951136836,0.2866061219505076,-0.016456828261696088,0.04359498562876471,-0.016466778921413905,0.04356854653769754,-0.09503166281295383,0.03299711400238281,-0.09504063407557842,0.03295249284051985,-0.09504063407557842,0.03295249284051985,right_arm__right_thigh,right_arm__right_thigh
8.926730123005594,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.0933539539655886e-06,0.011747369516097951,0.0180701378880949,0.3113960206264429,1.5803188604468448,0.018071166177450294,-0.31130758297250033,1.5803199688396083,0.4414206939126388,0.16561060951136836,0.2867246618850627,-0.016456828261696088,0.04365381831795401,-0.016466778921413905,0.04362731174641518,-0.09503166281295383,0.03312522344504268,-0.09504063407557842,0.03308045951539901,-0.09504063407557842,0.03308045951539901,right_arm__right_thigh,right_arm__right_thigh
8.946730123005594,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.0935280638046154e-06,0.0117795787032016,0.018103696527063104,0.3117112662343562,1.5803365101278952,0.018104700087835122,-0.31162245952900425,1.5803376077745122,0.4418695104211578,0.16561060951136836,0.2868424929952368,-0.016456828261696088,0.04371231236904263,-0.016466778921413905,0.04368573899460762,-0.09503166281295383,0.03325244342316705,-0.09504063407557842,0.03320753814660518,-0.09504063407557842,0.03320753814660518,right_arm__right_thigh,right_arm__right_thigh
8.966730123005593,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,2.094248174655746e-06,0.011804979492646602,0.018130473085972012,0.31201583508513364,1.580350565305568,0.018131456891922568,-0.3119266780244929,1.5803516543901786,0.4423023881182045,0.16561060951136836,0.2869563098261344,-0.016456828261696088,0.04376887755945219,-0.016466778921413905,0.04374224078142616,-0.09503166281295383,0.033374720250304385,-0.09504063407557842,0.033329680759038416,-0.09504063407557842,0.033329680759038416,right_arm__right_thigh,right_arm__right_thigh
