t_sec,unsafe_waist_roll_joint,unsafe_waist_pitch_joint,unsafe_left_shoulder_pitch_joint,unsafe_left_shoulder_roll_joint,unsafe_left_elbow_joint,unsafe_right_shoulder_pitch_joint,unsafe_right_shoulder_roll_joint,unsafe_right_elbow_joint,safe_waist_roll_joint,safe_waist_pitch_joint,safe_left_shoulder_pitch_joint,safe_left_shoulder_roll_joint,safe_left_elbow_joint,safe_right_shoulder_pitch_joint,safe_right_shoulder_roll_joint,safe_right_elbow_joint,unsafe_pair__left_arm__right_arm,unsafe_pair__left_arm__torso,unsafe_pair__right_arm__torso,unsafe_pair__left_arm__left_thigh,unsafe_pair__right_arm__right_thigh,unsafe_global_min_h,unsafe_global_min_pair,safe_pair__left_arm__right_arm,safe_pair__left_arm__torso,safe_pair__right_arm__torso,safe_pair__left_arm__left_thigh,safe_pair__right_arm__right_thigh,safe_global_min_h,safe_global_min_pair
9.565958041,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.1224127003575868e-05,0.054082571631172006,0.04723775681353262,0.07754544308790401,1.5868803913631682,0.047239901553355695,-0.07755641360399126,1.5868820420016028,0.19561929856861002,-0.0014524574891655595,-0.0014624256241925204,-0.08023286669707347,-0.080243451057039,-0.080243451057039,right_arm__right_thigh,0.22419382508978422,0.01219460122468144,0.012186576162821539,-0.03403478212327003,-0.03403366914113928,-0.03403478212327003,left_arm__left_thigh
9.576570052000001,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.1224127003575868e-05,0.054082571631172006,0.04723775681353262,0.07754544308790401,1.5868803913631682,0.047239901553355695,-0.07755641360399126,1.5868820420016028,0.19561929856861002,-0.0014524574891655595,-0.0014624256241925204,-0.08023286669707347,-0.080243451057039,-0.080243451057039,right_arm__right_thigh,0.22419382508978422,0.01219460122468144,0.012186576162821539,-0.03403478212327003,-0.03403366914113928,-0.03403478212327003,left_arm__left_thigh
9.595211804,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.073190813291654e-05,0.06251712884106611,0.058086173494564936,0.09658579354300949,1.5940231043009685,0.05808803665896352,-0.09659909120274623,1.5940246924061838,0.19561982760033872,-0.0014521971687605495,-0.0014621644070126893,-0.08023257996931332,-0.08024317097504283,-0.08024317097504283,right_arm__right_thigh,0.23113362294560433,0.015604771423058383,0.015597168136132628,-0.022940796155070456,-0.022939035523300857,-0.022940796155070456,left_arm__left_thigh
9.611363284000001,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.073190813291654e-05,0.06251712884106611,0.058086173494564936,0.09658579354300949,1.5940231043009685,0.05808803665896352,-0.09659909120274623,1.5940246924061838,0.19562006052142408,-0.0014520825774489154,-0.0014620493771473342,-0.08023245295551505,-0.08024304895506847,-0.08024304895506847,right_arm__right_thigh,0.23113385444174508,0.015604886682002966,0.015597283836192993,-0.022940725212503454,-0.022938971090563337,-0.022940725212503454,left_arm__left_thigh
9.628166256,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.073190813291654e-05,0.06251712884106611,0.058086173494564936,0.09658579354300949,1.5940231043009685,0.05808803665896352,-0.09659909120274623,1.5940246924061838,0.19562030356348922,-0.0014519629894481634,-0.0014619293666413291,-0.0802323225942132,-0.08024292365907412,-0.08024292365907412,right_arm__right_thigh,0.23113409599690513,0.015605006966831758,0.015597404545996563,-0.022940653030125227,-0.022938905495888284,-0.022940653030125227,left_arm__left_thigh
9.645462437,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.073190813291654e-05,0.06251712884106611,0.058086173494564936,0.09658579354300949,1.5940231043009685,0.05808803665896352,-0.09659909120274623,1.5940246924061838,0.19562055256219393,-0.001451840458050191,-0.001461806427566853,-0.08023219133359792,-0.08024279633491105,-0.08024279633491105,right_arm__right_thigh,0.23113434347221665,0.015605130212296953,0.01559752820152216,-0.022940581250571856,-0.022938838894517463,-0.022940581250571856,left_arm__left_thigh
9.662914379,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.073190813291654e-05,0.06251712884106611,0.058086173494564936,0.09658579354300949,1.5940231043009685,0.05808803665896352,-0.09659909120274623,1.5940246924061838,0.19562079742213187,-0.0014517199582936569,-0.0014616855372457105,-0.08023206398238908,-0.08024267142195927,-0.08024267142195927,right_arm__right_thigh,0.23113458683403762,0.015605251414368249,0.015597649796442653,-0.02294051230580571,-0.022938773258725897,-0.02294051230580571,left_arm__left_thigh
9.676365023,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.0242981818131215e-05,0.07073667363165861,0.06856718410248033,0.11460292232702783,1.6008478116789238,0.06856878382485307,-0.11461817322556606,1.600849342401446,0.1956210297526306,-0.0014516056255968468,-0.001461570832002268,-0.08023194433947912,-0.08024255275281444,-0.08024255275281444,right_arm__right_thigh,0.23766972699583358,0.01884336147878271,0.01883611084192552,-0.012411003347660418,-0.01240875504580019,-0.012411003347660418,left_arm__left_thigh
9.693925724000001,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.0242981818131215e-05,0.07073667363165861,0.06856718410248033,0.11460292232702783,1.6008478116789238,0.06856878382485307,-0.11461817322556606,1.600849342401446,0.19562126238862812,-0.0014514911490721705,-0.0014614559696617402,-0.08023182434358786,-0.08024243602245815,-0.08024243602245815,right_arm__right_thigh,0.23766995771816055,0.018843476550708893,0.018836226301630288,-0.01241095164957845,-0.012408707740070829,-0.01241095164957845,left_arm__left_thigh
9.709869277000001,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.0242981818131215e-05,0.07073667363165861,0.06856718410248033,0.11460292232702783,1.6008478116789238,0.06856878382485307,-0.11461817322556606,1.600849342401446,0.19562150151651672,-0.001451373466959588,-0.0014613379132818183,-0.08023170203320926,-0.08024231710927504,-0.08024231710927504,right_arm__right_thigh,0.2376701948789264,0.018843594844989375,0.0188363449720802,-0.01241089944811763,-0.012408660085427084,-0.01241089944811763,left_arm__left_thigh
9.727076148,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.0242981818131215e-05,0.07073667363165861,0.06856718410248033,0.11460292232702783,1.6008478116789238,0.06856878382485307,-0.11461817322556606,1.600849342401446,0.19562173811569197,-0.0014512570236377142,-0.0014612211112367823,-0.08023158212433101,-0.08024219956941023,-0.08024219956941023,right_arm__right_thigh,0.23767042953173115,0.018843711894128895,0.018836462381765062,-0.012410848906680885,-0.012408612798690682,-0.012410848906680885,left_arm__left_thigh
9.743710557,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.0242981818131215e-05,0.07073667363165861,0.06856718410248033,0.11460292232702783,1.6008478116789238,0.06856878382485307,-0.11461817322556606,1.600849342401446,0.19562173811569197,-0.0014512570236377142,-0.0014612211112367823,-0.08023158212433101,-0.08024219956941023,-0.08024219956941023,right_arm__right_thigh,0.23767042953173115,0.018843711894128895,0.018836462381765062,-0.012410848906680885,-0.012408612798690682,-0.012410848906680885,left_arm__left_thigh
9.760579161,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-2.0242981818131215e-05,0.07073667363165861,0.06856718410248033,0.11460292232702783,1.6008478116789238,0.06856878382485307,-0.11461817322556606,1.600849342401446,0.1956219633798383,-0.0014511461589129249,-0.001461109905183805,-0.08023146884509821,-0.08024208726966844,-0.08024208726966844,right_arm__right_thigh,0.23767065294270798,0.0188438233357342,0.01883657416643303,-0.012410801662345275,-0.012408567065708587,-0.012410801662345275,left_arm__left_thigh
9.776408575000001,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.9686877196086176e-05,0.07848847135330951,0.07841858951064176,0.13076086645122342,1.6072143903686367,0.07842063121129657,-0.13077762270158594,1.6072162420631422,0.1956223529486715,-0.0014509544505390826,-0.0014609175678346464,-0.08023127441291605,-0.08024189086038705,-0.08024189086038705,right_arm__right_thigh,0.2435022617793509,0.02175594779731574,0.0217489662655741,-0.0028320819392348984,-0.0028292894550612235,-0.0028320819392348984,left_arm__left_thigh
9.796522118,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.9686877196086176e-05,0.07848847135330951,0.07841858951064176,0.13076086645122342,1.6072143903686367,0.07842063121129657,-0.13077762270158594,1.6072162420631422,0.19562253224260337,-0.001450866225083336,-0.0014608290415276948,-0.08023118420747055,-0.08024180138368228,-0.08024180138368228,right_arm__right_thigh,0.24350243921206607,0.021756036398763112,0.021749055169087844,-0.0028320529803181754,-0.0028292616952307614,-0.0028320529803181754,left_arm__left_thigh
9.810940735,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.9686877196086176e-05,0.07848847135330951,0.07841858951064176,0.13076086645122342,1.6072143903686367,0.07842063121129657,-0.13077762270158594,1.6072162420631422,0.19562270657194084,-0.0014507804420546833,-0.0014607429671354144,-0.08023109645738338,-0.08024171472894726,-0.08024171472894726,right_arm__right_thigh,0.24350261173169244,0.021756122547431977,0.021749141610297423,-0.00283202464839194,-0.0028292350105407343,-0.00283202464839194,left_arm__left_thigh
9.827527678000001,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.9686877196086176e-05,0.07848847135330951,0.07841858951064176,0.13076086645122342,1.6072143903686367,0.07842063121129657,-0.13077762270158594,1.6072162420631422,0.19562286960771383,-0.0014507002192262475,-0.0014606624660936374,-0.08023101470177006,-0.08024163322388189,-0.08024163322388189,right_arm__right_thigh,0.2435027730749648,0.02175620311225207,0.02174922245445643,-0.0028319984184364405,-0.00282920936222876,-0.0028319984184364405,left_arm__left_thigh
9.843146226,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.9686877196086176e-05,0.07848847135330951,0.07841858951064176,0.13076086645122342,1.6072143903686367,0.07842063121129657,-0.13077762270158594,1.6072162420631422,0.19562301509739546,-0.001450628637742396,-0.001460590621090413,-0.08023094203362721,-0.08024155958550354,-0.08024155958550354,right_arm__right_thigh,0.243502917054272,0.021756274998931208,0.02174929460572464,-0.0028319752406506526,-0.00282918523026042,-0.0028319752406506526,left_arm__left_thigh
9.860962038,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.8987321973723358e-05,0.08534241064237749,0.08718984136702476,0.14369838979800087,1.6128702757262359,0.087192289530936,-0.1437160178281961,1.6128724189751817,0.19562315690641305,-0.0014505588683651205,-0.0014605205925410092,-0.08023087041171739,-0.08024148871626552,-0.08024148871626552,right_arm__right_thigh,0.2481474138121947,0.024093898384869195,0.02408707213966063,0.00517658270977589,0.005179636253621445,0.00517658270977589,left_arm__left_thigh
9.877077174,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.8987321973723358e-05,0.08534241064237749,0.08718984136702476,0.14369838979800087,1.6128702757262359,0.087192289530936,-0.1437160178281961,1.6128724189751817,0.19562329228674816,-0.0014504922633802042,-0.0014604537371969706,-0.08023080195349216,-0.08024142102985382,-0.08024142102985382,right_arm__right_thigh,0.24814754752839038,0.024093965209294743,0.02408713921519931,0.005176599548971039,0.005179651863074994,0.005176599548971039,left_arm__left_thigh
9.894797131,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.8987321973723358e-05,0.08534241064237749,0.08718984136702476,0.14369838979800087,1.6128702757262359,0.087192289530936,-0.1437160178281961,1.6128724189751817,0.19562329228674816,-0.0014504922633802042,-0.0014604537371969706,-0.08023080195349216,-0.08024142102985382,-0.08024142102985382,right_arm__right_thigh,0.24814754752839038,0.024093965209294743,0.02408713921519931,0.005176599548971039,0.005179651863074994,0.005176599548971039,left_arm__left_thigh
9.910650273,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.8987321973723358e-05,0.08534241064237749,0.08718984136702476,0.14369838979800087,1.6128702757262359,0.087192289530936,-0.1437160178281961,1.6128724189751817,0.195623415107723,-0.0014504318430053065,-0.0014603930785540287,-0.08023074003116157,-0.08024135888317162,-0.08024135888317162,right_arm__right_thigh,0.24814766883959175,0.02409402582876627,0.024087200073659942,0.005176614680007949,0.005179667021569037,0.005176614680007949,left_arm__left_thigh
9.92702367,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.8987321973723358e-05,0.08534241064237749,0.08718984136702476,0.14369838979800087,1.6128702757262359,0.087192289530936,-0.1437160178281961,1.6128724189751817,0.19562360154878358,-0.0014503401627063983,-0.0014603009621965701,-0.08023064625481598,-0.08024126087704439,-0.08024126087704439,right_arm__right_thigh,0.2481478529887984,0.024094117811227833,0.024087292493520096,0.0051766377113861145,0.005179694874293511,0.0051766377113861145,left_arm__left_thigh
9.943180396,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.8283577893082953e-05,0.09165993513099722,0.09528704572932747,0.15478300032699227,1.6180578026342813,0.09528975189551481,-0.15480122541432995,1.6180601483338755,0.19562367310542814,-0.001450304995571361,-0.001460265587659132,-0.08023060920179904,-0.08024122267333449,-0.08024122267333449,right_arm__right_thigh,0.2521073281204085,0.026103006223462955,0.026096286372862265,0.012254953005322242,0.012258119857517749,0.012254953005322242,left_arm__left_thigh
9.960371746,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.8283577893082953e-05,0.09165993513099722,0.09528704572932747,0.15478300032699227,1.6180578026342813,0.09528975189551481,-0.15480122541432995,1.6180601483338755,0.1956237329670749,-0.00145027558928279,-0.0014602359814069321,-0.08023057767014145,-0.08024119008167306,-0.08024119008167306,right_arm__right_thigh,0.2521073871405327,0.026103035697188692,0.026096316046970575,0.012254960029131942,0.012258127979725517,0.012254960029131942,left_arm__left_thigh
9.977941062000001,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.8283577893082953e-05,0.09165993513099722,0.09528704572932747,0.15478300032699227,1.6180578026342813,0.09528975189551481,-0.15480122541432995,1.6180601483338755,0.19562377699922076,-0.0014502539804094605,-0.0014602141827174953,-0.08023055405370415,-0.08024116458555378,-0.08024116458555378,right_arm__right_thigh,0.2521074305536811,0.026103057355622433,0.026096337895626598,0.012254965846082502,0.01225813593234841,0.012254965846082502,left_arm__left_thigh
9.993943301,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.8283577893082953e-05,0.09165993513099722,0.09528704572932747,0.15478300032699227,1.6180578026342813,0.09528975189551481,-0.15480122541432995,1.6180601483338755,0.19562380137648402,-0.0014502420539889982,-0.0014602020776629254,-0.08023054027903154,-0.080241147847823,-0.080241147847823,right_arm__right_thigh,0.25210745458825135,0.026103069309398208,0.02609635002842997,0.012254970140535767,0.0122581437309605,0.012254970140535767,left_arm__left_thigh
10.010411457,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.7576526968364387e-05,0.09728531349198281,0.10255987779568677,0.16370102552652568,1.6226930416074838,0.102562680841882,-0.16371961194647175,1.622695492012254,0.19562380326648857,-0.0014502412060798942,-0.0014602010623770978,-0.08023053765708879,-0.08024114121374981,-0.08024114121374981,right_arm__right_thigh,0.25527601696636903,0.02772540274281257,0.027718747151170064,0.018253290953907195,0.018256431400502496,0.018253290953907195,left_arm__left_thigh
10.028635182,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.7576526968364387e-05,0.09728531349198281,0.10255987779568677,0.16370102552652568,1.6226930416074838,0.102562680841882,-0.16371961194647175,1.622695492012254,0.19562379273693778,-0.001450246478653383,-0.0014602061699939273,-0.08023054018500375,-0.08024114118577566,-0.08024114118577566,right_arm__right_thigh,0.25527600660072636,0.027725397462916385,0.027718742036467514,0.018253294193792194,0.01825643764543032,0.018253294193792194,left_arm__left_thigh
10.044359446000001,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.7576526968364387e-05,0.09728531349198281,0.10255987779568677,0.16370102552652568,1.6226930416074838,0.102562680841882,-0.16371961194647175,1.622695492012254,0.19562379273693778,-0.001450246478653383,-0.0014602061699939273,-0.08023054018500375,-0.08024114118577566,-0.08024114118577566,right_arm__right_thigh,0.25527600660072636,0.027725397462916385,0.027718742036467514,0.018253294193792194,0.01825643764543032,0.018253294193792194,left_arm__left_thigh
10.072099727000001,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.7576526968364387e-05,0.09728531349198281,0.10255987779568677,0.16370102552652568,1.6226930416074838,0.102562680841882,-0.16371961194647175,1.622695492012254,0.1956237691915029,-0.0014502581640691015,-0.0014602176960253899,-0.0802305488085188,-0.08024114737100116,-0.08024114737100116,right_arm__right_thigh,0.2552759834218108,0.027725385761272286,0.02771873049444723,0.018253297361412,0.018256443677361164,0.018253297361412,left_arm__left_thigh
10.084143714000001,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.7576526968364387e-05,0.09728531349198281,0.10255987779568677,0.16370102552652568,1.6226930416074838,0.102562680841882,-0.16371961194647175,1.622695492012254,0.1956237691915029,-0.0014502581640691015,-0.0014602176960253899,-0.0802305488085188,-0.08024114737100116,-0.08024114737100116,right_arm__right_thigh,0.2552759834218108,0.027725385761272286,0.02771873049444723,0.018253297361412,0.018256443677361164,0.018253297361412,left_arm__left_thigh
10.093945779,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-1.7576526968364387e-05,0.09728531349198281,0.10255987779568677,0.16370102552652568,1.6226930416074838,0.102562680841882,-0.16371961194647175,1.622695492012254,0.19562367254060078,-0.0014503059510570793,-0.0014602651889899232,-0.08023059063673713,-0.08024118196600656,-0.08024118196600656,right_arm__right_thigh,0.25527588827541514,0.02772533790793269,0.027718682935614053,0.01825330168794649,0.018256456716866473,0.01825330168794649,left_arm__left_thigh
