t_sec,q_nom_waist_roll_joint,q_nom_waist_pitch_joint,q_nom_left_shoulder_pitch_joint,q_nom_left_shoulder_roll_joint,q_nom_left_elbow_joint,q_nom_right_shoulder_pitch_joint,q_nom_right_shoulder_roll_joint,q_nom_right_elbow_joint,q_cbf_waist_roll_joint,q_cbf_waist_pitch_joint,q_cbf_left_shoulder_pitch_joint,q_cbf_left_shoulder_roll_joint,q_cbf_left_elbow_joint,q_cbf_right_shoulder_pitch_joint,q_cbf_right_shoulder_roll_joint,q_cbf_right_elbow_joint,correction_norm,self_unsafe_clearance__left_arm__right_arm,self_safe_clearance__left_arm__right_arm,self_unsafe_clearance__left_arm__torso,self_safe_clearance__left_arm__torso,self_unsafe_clearance__right_arm__torso,self_safe_clearance__right_arm__torso,self_unsafe_clearance__left_arm__left_thigh,self_safe_clearance__left_arm__left_thigh,self_unsafe_clearance__right_arm__right_thigh,self_safe_clearance__right_arm__right_thigh,self_unsafe_global_min_clearance,self_safe_global_min_clearance,hr_unsafe_clearance__left_arm__right_upper_arm,hr_safe_clearance__left_arm__right_upper_arm,hr_unsafe_clearance__left_arm__right_forearm_hand,hr_safe_clearance__left_arm__right_forearm_hand,hr_unsafe_clearance__left_upper_arm__right_upper_arm,hr_safe_clearance__left_upper_arm__right_upper_arm,hr_unsafe_clearance__left_upper_arm__right_forearm_hand,hr_safe_clearance__left_upper_arm__right_forearm_hand,hr_unsafe_clearance__torso__right_upper_arm,hr_safe_clearance__torso__right_upper_arm,hr_unsafe_clearance__torso__right_forearm_hand,hr_safe_clearance__torso__right_forearm_hand,hr_unsafe_clearance__left_arm__torso,hr_safe_clearance__left_arm__torso,hr_unsafe_clearance__left_upper_arm__torso,hr_safe_clearance__left_upper_arm__torso,hr_unsafe_clearance__left_arm__right_thigh,hr_safe_clearance__left_arm__right_thigh,hr_unsafe_clearance__torso__torso,hr_safe_clearance__torso__torso,hr_unsafe_global_min_clearance,hr_safe_global_min_clearance,merge_unsafe_global_min_clearance,merge_safe_global_min_clearance,self_unsafe_global_min_pair,self_safe_global_min_pair,hr_unsafe_global_min_pair,hr_safe_global_min_pair,merge_unsafe_global_min_pair,merge_safe_global_min_pair
10.015394728003816,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-0.0010143914282137998,0.06490067434898386,0.31337782716597573,0.32064983880359643,1.6113474770074498,0.3089416316384227,-0.3134050542930114,1.6124317939790414,0.6342555259375848,0.16561060951136836,0.28478126665996994,-0.016456828261696088,0.04935713211489848,-0.016466778921413905,0.04789089158505502,-0.09503166281295383,0.09868413156517714,-0.09504063407557842,0.09614524948471764,-0.09504063407557842,0.04789089158505502,0.4377880482770002,0.36635821033965776,0.29699802775293715,0.192968698377242,0.37548378086190654,0.3634460052258299,0.3202513117295901,0.2688717083368078,0.4723109553850461,0.47518684791910815,0.40836820056748,0.4082076657533281,0.45013772029889704,0.3947982759318002,0.44906390622350184,0.4077627745321662,0.3919965007297162,0.2912124192873419,0.5552799789984304,0.5542643101371816,0.29699802775293715,0.192968698377242,-0.09504063407557842,0.04789089158505502,right_arm__right_thigh,right_arm__torso,left_arm__right_forearm_hand,left_arm__right_forearm_hand,self:right_arm__right_thigh,self:right_arm__torso
10.035394728003816,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-0.0010295034012929932,0.06485823730764788,0.3126796400851155,0.32054763341061965,1.611316501559606,0.3082730316198361,-0.3132821394244121,1.6124113407504443,0.6334651094708494,0.16561060951136836,0.2847601261865971,-0.016456828261696088,0.04931471639147941,-0.016466778921413905,0.047845813300980033,-0.09503166281295383,0.09846614200597367,-0.09504063407557842,0.09593432460836276,-0.09504063407557842,0.047845813300980033,0.437876570896583,0.36647205338330335,0.2969776732742646,0.19295932475419486,0.37560073730810334,0.3635608894059573,0.32024376387349135,0.26887776792927276,0.47242897340475754,0.47530348163355995,0.4083548007707307,0.40819634695736084,0.45026588570413933,0.39491146663623794,0.4491948248683562,0.407880591360866,0.3920012052799556,0.29109050178005885,0.5554104196579778,0.5543924010402402,0.2969776732742646,0.19295932475419486,-0.09504063407557842,0.047845813300980033,right_arm__right_thigh,right_arm__torso,left_arm__right_forearm_hand,left_arm__right_forearm_hand,self:right_arm__right_thigh,self:right_arm__torso
10.055394728003815,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-0.0010446153743721865,0.0648158002663119,0.31198145300425534,0.32044542801764286,1.6112855261117622,0.3076044316012495,-0.31315922455581274,1.6123908875218473,0.632675228340755,0.16561060951136836,0.2847389313980185,-0.016456828261696088,0.04927235314267381,-0.016466778921413905,0.047800782158154836,-0.09503166281295383,0.09824818418990536,-0.09504063407557842,0.09572341953317914,-0.09504063407557842,0.047800782158154836,0.4383820572103922,0.3669612536559868,0.2963553793948848,0.19253606453011302,0.37638060031189474,0.36418799709064237,0.3198392804769401,0.26863723462973826,0.47329495703251645,0.4761684633868064,0.4077532111289005,0.4075991579442487,0.45090785017215246,0.39554538034171444,0.4498429388060691,0.4085234089785447,0.3920507456763839,0.2909218942497358,0.5560564938420377,0.5550345864970908,0.2963553793948848,0.19253606453011302,-0.09504063407557842,0.047800782158154836,right_arm__right_thigh,right_arm__torso,left_arm__right_forearm_hand,left_arm__right_forearm_hand,self:right_arm__right_thigh,self:right_arm__torso
10.075394728003815,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-0.00105972734745138,0.06477336322497591,0.31128326592339517,0.3203432226246661,1.6112545506639184,0.3069358315826629,-0.3130363096872134,1.6123704342932503,0.6318858845548743,0.16561060951136836,0.28471768228291294,-0.016456828261696088,0.04923004247504789,-0.016466778921413905,0.04775579825551307,-0.09503166281295383,0.09803025874472537,-0.09504063407557842,0.09551253479714561,-0.09504063407557842,0.04775579825551307,0.4381371927581131,0.3668552650894117,0.2964070717368185,0.19229907070907992,0.3761139429444951,0.3640101200859025,0.31987260357476677,0.2686210416106624,0.47306302814448953,0.47590254301249146,0.40778286767664984,0.40762605189036083,0.4513150341535918,0.3959438290000398,0.45024593916303896,0.40892280583284707,0.39202661099375485,0.2907844736109268,0.5564582302891741,0.5554328371909755,0.2964070717368185,0.19229907070907992,-0.09504063407557842,0.04775579825551307,right_arm__right_thigh,right_arm__torso,left_arm__right_forearm_hand,left_arm__right_forearm_hand,self:right_arm__right_thigh,self:right_arm__torso
10.095394728003814,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-0.0010748393205305734,0.06473092618363993,0.31058507884253495,0.3202410172316893,1.6112235752160746,0.3062672315640763,-0.3129133948186141,1.6123499810646533,0.631097080129455,0.16561060951136836,0.28469637882998833,-0.016456828261696088,0.04918778449506053,-0.016466778921413905,0.047710861691907996,-0.09503166281295383,0.09781236629998868,-0.09504063407557842,0.09530167093977965,-0.09504063407557842,0.047710861691907996,0.43800591015719276,0.366799873464448,0.2966159375752111,0.19236516151308164,0.3758584080428448,0.3638615885794841,0.3200329491287901,0.26871712278545007,0.4727637045713323,0.475594077664806,0.40799271511631063,0.4078363319407331,0.4515541239513268,0.3961716419769537,0.45048295776100594,0.4091521785689007,0.392049315897472,0.2906751522878067,0.5566944166543453,0.5556661049464883,0.2966159375752111,0.19236516151308164,-0.09504063407557842,0.047710861691907996,right_arm__right_thigh,right_arm__torso,left_arm__right_forearm_hand,left_arm__right_forearm_hand,self:right_arm__right_thigh,self:right_arm__torso
10.115394728003814,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-0.0010899512936097667,0.06468848914230395,0.3098868917616748,0.3201388118387125,1.611192599768231,0.3055986315454897,-0.3127904799500147,1.6123295278360563,0.6303088170894563,0.16561060951136836,0.28467502102798026,-0.016456828261696088,0.04914557930906263,-0.016466778921413905,0.04766597256611127,-0.09503166281295383,0.09759450748705786,-0.09504063407557842,0.09509082850214293,-0.09504063407557842,0.04766597256611127,0.43803720879754887,0.36688685037848007,0.29664573904916647,0.1923237452980759,0.3758493315520592,0.3639048351926108,0.32006682543098136,0.2687370946459118,0.47273662771529745,0.4755598741146603,0.40802576947177727,0.4078704922252646,0.4517059270500356,0.39631060304957094,0.4506336439089718,0.4092930106818395,0.39205471842716727,0.29054456424689573,0.5568445252656128,0.5558136094381821,0.29664573904916647,0.1923237452980759,-0.09504063407557842,0.04766597256611127,right_arm__right_thigh,right_arm__torso,left_arm__right_forearm_hand,left_arm__right_forearm_hand,self:right_arm__right_thigh,self:right_arm__torso
10.135394728003813,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-0.0011050632666889603,0.06464605210096797,0.3091887046808146,0.3200366064457357,1.6111616243203872,0.3049300315269031,-0.31266756508141536,1.6123090746074593,0.629521097468587,0.16561060951136836,0.2846536088656531,-0.016456828261696088,0.04910342702329659,-0.016466778921413905,0.04762113097681284,-0.09503166281295383,0.09737668293910984,-0.09504063407557842,0.09488000802684676,-0.09504063407557842,0.04762113097681284,0.4381854018344891,0.36707618087147115,0.29654664014277354,0.19220491466025486,0.37601755361126904,0.3640862836048935,0.3200101637025907,0.26870246507882106,0.47290552466147995,0.47572310405873075,0.40793152040530267,0.40777783283043056,0.45179489027571235,0.39638561393298494,0.4507221773737328,0.40937011176831756,0.39204772597734333,0.29039887328264197,0.5569326646312596,0.5558993711689787,0.29654664014277354,0.19220491466025486,-0.09504063407557842,0.04762113097681284,right_arm__right_thigh,right_arm__torso,left_arm__right_forearm_hand,left_arm__right_forearm_hand,self:right_arm__right_thigh,self:right_arm__torso
10.155394728003813,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-0.0011201752397681536,0.06460361505963198,0.3084905175999544,0.31993440105275894,1.6111306488725434,0.3042614315083165,-0.312544650212816,1.6122886213788623,0.6287339233093414,0.16561060951136836,0.28463214233179945,-0.016456828261696088,0.049061327743895544,-0.016466778921413905,0.04757633702262079,-0.09503166281295383,0.09715889329114233,-0.09504063407557842,0.09466921005805848,-0.09504063407557842,0.04757633702262079,0.43833361114186115,0.36726556572255836,0.2964475567377019,0.19208621793830105,0.37618578131348795,0.3642677591544778,0.3199533783882967,0.26866769420966913,0.47307442569942904,0.4758863357454748,0.40783728501224426,0.4076851864555099,0.45188385463588804,0.39646066604571345,0.4508107118618672,0.40944724381505954,0.3920406469043673,0.29025362660852694,0.5570208049273933,0.5559851338817683,0.2964475567377019,0.19208621793830105,-0.09504063407557842,0.04757633702262079,right_arm__right_thigh,right_arm__torso,left_arm__right_forearm_hand,left_arm__right_forearm_hand,self:right_arm__right_thigh,self:right_arm__torso
10.175394728003813,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-0.0011388548006119083,0.06457929902675989,0.3077387484916205,0.3198278445027625,1.6111129127400474,0.3035433211269817,-0.3124164821179506,1.6122831706076644,0.6278959792613117,0.16561060951136836,0.28461027855958143,-0.016456828261696088,0.049016686941422166,-0.016466778921413905,0.04752897646468918,-0.09503166281295383,0.09692905038771951,-0.09504063407557842,0.09444848526522961,-0.09504063407557842,0.04752897646468918,0.43837471294331515,0.3673314668108113,0.2965686744019295,0.19224782820141323,0.3761861422444834,0.36430182185899657,0.3200625355367595,0.268766779009342,0.4730429753030173,0.47585802894013607,0.4079767016754261,0.40782809128830433,0.45200649467721826,0.3965691349276697,0.4509330570022054,0.40955744382777043,0.3920683930539049,0.29011742979710337,0.5571425140683146,0.5561034251697835,0.2965686744019295,0.19224782820141323,-0.09504063407557842,0.04752897646468918,right_arm__right_thigh,right_arm__torso,left_arm__right_forearm_hand,left_arm__right_forearm_hand,self:right_arm__right_thigh,self:right_arm__torso
10.195394728003812,0.0,0.0,0.0,0.0,1.5708,0.0,0.0,1.5708,-0.001159036150708891,0.06456261109936542,0.30696442383081335,0.31971945631713933,1.6111007497462722,0.30280436917548637,-0.3122861026580756,1.612284035176349,0.6270371072528607,0.16561060951136836,0.28458820600194784,-0.016456828261696088,0.048971017804742334,-0.016466778921413905,0.047480572522197007,-0.09503166281295383,0.09669416285923466,-0.09504063407557842,0.09422360236240729,-0.09504063407557842,0.047480572522197007,0.4385724663288802,0.3675429091702811,0.2966170553058892,0.19242270911638454,0.3763931440827501,0.36451193252966696,0.32013074150634985,0.2688650132810513,0.47323091221889735,0.4760504971511764,0.40805000389877266,0.4079061844775588,0.45208029971628466,0.39662374542980533,0.4510181895868563,0.40962154277045176,0.3921300323794285,0.28999221585128776,0.5572270749318441,0.5561847907285352,0.2966170553058892,0.19242270911638454,-0.09504063407557842,0.047480572522197007,right_arm__right_thigh,right_arm__torso,left_arm__right_forearm_hand,left_arm__right_forearm_hand,self:right_arm__right_thigh,self:right_arm__torso
